Sector,Percentage Change,Region
EX6 8,8,South West
EX7 0,20,South West
EX7 9,9,South West
EX8 1,26,South West
EX8 2,-7,South West
EX8 3,0,South West
EX8 4,5,South West
EX8 5,12,South West
EX9 6,8,South West
EX9 7,53,South West
FY1 1,-32,North England
FY1 2,14,North England
FY1 3,-6,North England
FY1 4,15,North England
FY1 5,3,North England
FY1 6,5,North England
FY2 0,0,North England
FY2 9,4,North England
FY3 0,31,North England
FY3 7,24,North England
FY3 8,13,North England
FY3 9,9,North England
FY4 1,-23,North England
FY4 2,4,North England
FY4 3,3,North England
FY4 4,5,North England
FY4 5,5,North England
FY5 1,10,North England
FY5 2,2,North England
FY5 3,6,North England
FY5 4,10,North England
FY5 5,10,North England
FY6 0,4,North England
FY6 7,10,North England
FY6 8,5,North England
FY6 9,6,North England
FY7 6,6,North England
FY7 7,5,North England
FY7 8,4,North England
FY8 1,15,North England
FY8 2,12,North England
FY8 3,16,North England
FY8 4,12,North England
FY8 5,-1,North England
GL1 1,47,South West
GL1 2,2,South West
GL1 3,4,South West
GL1 4,14,South West
GL1 5,22,South West
GL10 2,13,South West
GL10 3,12,South West
GL11 4,7,South West
GL11 5,-4,South West
GL11 6,21,South West
GL12 7,-6,South West
GL12 8,12,South West
GL13 9,0,South West
GL14 1,5,South West
GL14 2,2,South West
GL14 3,29,South West
GL15 4,11,South West
GL15 5,21,South West
GL15 6,14,South West
GL16 7,21,South West
GL16 8,16,South West
GL17 0,16,South West
GL17 9,7,South West
GL18 1,1,South West
GL18 2,28,South West
GL19 3,14,South West
GL19 4,7,South West
GL2 0,7,South West
GL2 2,-24,South West
GL2 3,-11,South West
GL2 4,12,South West
GL2 5,19,South West
GL2 7,10,South West
GL2 8,-4,South West
GL2 9,29,South West
GL20 5,17,South West
GL20 6,14,South West
GL20 7,27,South West
GL20 8,9,South West
GL3 1,4,South West
GL3 2,3,South West
GL3 3,5,South West
GL3 4,2,South West
GL4 0,10,South West
GL4 3,16,South West
GL4 4,9,South West
GL4 5,6,South West
GL4 6,4,South West
GL4 8,-12,South West
GL5 1,11,South West
GL5 2,5,South West
GL5 3,9,South West
GL5 4,5,South West
GL5 5,15,South West
GL50 1,47,South West
GL50 2,19,South West
GL50 3,5,South West
GL50 4,12,South West
GL51 0,8,South West
GL51 3,9,South West
GL51 4,10,South West
GL51 6,7,South West
GL51 7,22,South West
GL51 8,6,South West
GL51 9,27,South West
GL52 2,13,South West
GL52 3,31,South West
GL52 5,15,South West
GL52 6,17,South West
GL52 7,3,South West
GL52 8,19,South West
GL52 9,20,South West
GL53 0,1,South West
GL53 7,8,South West
GL53 8,10,South West
GL53 9,3,South West
GL54 1,2,South West
GL54 2,-2,South West
GL54 3,12,South West
GL54 4,0,South West
GL54 5,6,South West
GL55 6,13,South West
GL56 0,7,South West
GL56 9,33,South West
GL6 0,-10,South West
GL6 6,1,South West
GL6 7,-1,South West
GL6 8,11,South West
GL6 9,15,South West
GL7 1,25,South West
GL7 2,4,South West
GL7 3,0,South West
GL7 4,15,South West
GL7 5,32,South West
GL7 6,37,South West
GL7 7,25,South West
GL8 8,19,South West
GL9 1,41,South West
GU1 1,-1,South East
GU1 2,9,South East
GU1 3,42,South East
GU1 4,22,South East
GU10 1,22,South East
GU10 2,33,South East
GU10 3,16,South East
GU10 4,7,South East
GU10 5,7,South East
GU11 1,10,South East
GU11 2,54,South East
GU11 3,19,South East
GU12 4,8,South East
GU12 5,1,South East
GU12 6,23,South East
GU13 9,-38,South East
GU14 0,26,South East
GU14 6,7,South East
GU14 7,2,South East
GU14 8,11,South East
GU14 9,14,South East
GU15 1,5,South East
GU15 2,18,South East
GU15 3,25,South East
GU15 4,16,South East
GU16 6,1,South East
GU16 7,5,South East
GU16 8,11,South East
GU16 9,5,South East
GU17 0,23,South East
GU17 9,4,South East
GU18 5,0,South East
GU19 5,6,South East
GU2 4,17,South East
GU2 7,14,South East
GU2 8,13,South East
GU2 9,-1,South East
GU20 6,5,South East
GU21 1,11,South East
GU21 2,15,South East
GU21 3,4,South East
GU21 4,8,South East
GU21 5,-1,South East
GU21 6,2,South East
GU21 7,10,South East
GU21 8,19,South East
GU22 0,20,South East
GU22 7,6,South East
GU22 8,4,South East
GU22 9,16,South East
GU23 6,1,South East
GU23 7,19,South East
GU24 0,21,South East
GU24 8,6,South East
GU24 9,9,South East
GU25 4,7,South East
GU26 6,1,South East
GU27 1,9,South East
GU27 2,22,South East
GU27 3,5,South East
GU28 0,20,South East
GU28 9,8,South East
GU29 0,-23,South East
GU29 9,7,South East
GU3 1,12,South East
GU3 2,27,South East
GU3 3,36,South East
GU30 7,7,South East
GU31 4,2,South East
GU31 5,8,South East
GU32 1,53,South East
GU32 2,-18,South East
GU32 3,11,South East
GU33 6,0,South East
GU33 7,11,South East
GU34 1,0,South East
GU34 2,0,South East
GU34 3,-14,South East
GU34 4,7,South East
GU34 5,5,South East
GU35 0,7,South East
GU35 8,0,South East
GU35 9,10,South East
GU4 7,5,South East
GU4 8,-5,South East
GU46 6,20,South East
GU46 7,13,South East
GU47 0,12,South East
GU47 8,7,South East
GU47 9,18,South East
GU5 0,24,South East
GU5 9,16,South East
GU51 2,13,South East
GU51 3,6,South East
GU51 4,14,South East
GU51 5,13,South East
GU52 0,7,South East
GU52 6,19,South East
GU52 7,11,South East
GU52 8,3,South East
GU6 7,3,South East
GU6 8,15,South East
GU7 1,-3,South East
GU7 2,1,South East
GU7 3,17,South East
GU8 4,18,South East
GU8 5,10,South East
GU8 6,58,South East
GU9 0,15,South East
GU9 7,12,South East
GU9 8,9,South East
GU9 9,18,South East
HA0 1,16,Greater London
HA0 2,18,Greater London
HA0 3,10,Greater London
HA0 4,19,Greater London
HA1 1,15,Greater London
HA1 2,12,Greater London
HA1 3,7,Greater London
HA1 4,13,Greater London
HA2 0,17,Greater London
HA2 6,16,Greater London
HA2 7,13,Greater London
HA2 8,14,Greater London
HA2 9,0,Greater London
HA3 0,5,Greater London
HA3 5,11,Greater London
HA3 6,12,Greater London
HA3 7,21,Greater London
HA3 8,20,Greater London
HA3 9,18,Greater London
HA4 0,21,Greater London
HA4 6,21,Greater London
HA4 7,10,Greater London
HA4 8,22,Greater London
HA4 9,13,Greater London
HA5 1,13,Greater London
HA5 2,4,Greater London
HA5 3,21,Greater London
HA5 4,9,Greater London
HA5 5,8,Greater London
HA6 1,18,Greater London
HA6 2,0,Greater London
HA6 3,15,Greater London
HA7 1,13,Greater London
HA7 2,26,Greater London
HA7 3,39,Greater London
HA7 4,42,Greater London
HA8 0,15,Greater London
HA8 5,16,Greater London
HA8 6,10,Greater London
HA8 7,6,Greater London
HA8 8,4,Greater London
HA8 9,16,Greater London
HA9 0,30,Greater London
HA9 6,18,Greater London
HA9 7,1,Greater London
HA9 8,19,Greater London
HA9 9,12,Greater London
HD1 1,237,North England
HD1 2,-26,North England
HD1 3,7,North England
HD1 4,5,North England
HD1 5,21,North England
HD1 6,3,North England
HD2 1,21,North England
HD2 2,1,North England
HD3 3,5,North England
HD3 4,2,North England
HD4 5,5,North England
HD4 6,-11,North England
HD4 7,0,North England
HD5 0,13,North England
HD5 8,10,North England
HD5 9,16,North England
HD6 1,-3,North England
HD6 2,6,North England
HD6 3,6,North England
HD6 4,27,North England
HD7 1,-52,North England
HD7 4,8,North England
HD7 5,14,North England
HD7 6,5,North England
HD8 0,6,North England
HD8 8,0,North England
HD8 9,11,North England
HD9 1,0,North England
HD9 2,5,North England
HD9 3,0,North England
HD9 4,11,North England
HD9 5,6,North England
HD9 6,-3,North England
HD9 7,7,North England
HG1 1,-30,North England
HG1 2,1,North England
HG1 3,11,North England
HG1 4,2,North England
HG1 5,7,North England
HG2 0,0,North England
HG2 7,7,North England
HG2 8,4,North England
HG2 9,21,North England
HG3 1,-2,North England
HG3 2,7,North England
HG3 3,16,North England
HG3 4,-8,North England
HG3 5,-3,North England
HG4 1,0,North England
HG4 2,-5,North England
HG4 3,20,North England
HG4 4,5,North England
HG4 5,-9,North England
HG5 0,8,North England
HG5 8,1,North England
HG5 9,-12,North England
HP1 1,12,South East
HP1 2,-4,South East
HP1 3,11,South East
HP10 0,9,South East
HP10 8,10,South East
HP10 9,2,South East
HP11 1,5,South East
HP11 2,3,South East
HP12 3,7,South East
HP12 4,10,South East
HP13 5,10,South East
HP13 6,7,South East
HP13 7,14,South East
HP14 3,21,South East
HP14 4,11,South East
HP15 6,32,South East
HP15 7,12,South East
HP16 0,13,South East
HP16 9,14,South East
HP17 0,39,South East
HP17 8,17,South East
HP17 9,55,South East
HP18 0,18,South East
HP18 9,24,South East
HP19 0,14,South East
HP19 7,51,South East
HP19 8,15,South East
HP19 9,16,South East
HP2 4,-4,South East
HP2 5,6,South East
HP2 6,13,South East
HP2 7,5,South East
HP20 1,23,South East
HP20 2,-3,South East
HP21 7,8,South East
HP21 8,5,South East
HP21 9,11,South East
HP22 4,26,South East
HP22 5,16,South East
HP22 6,25,South East
HP23 4,23,South East
HP23 5,28,South East
HP23 6,10,South East
HP27 0,3,South East
HP27 9,17,South East
HP3 0,26,South East
HP3 8,8,South East
HP3 9,19,South East
HP4 1,15,South East
HP4 2,19,South East
HP4 3,17,South East
HP5 1,-10,South East
HP5 2,13,South East
HP5 3,9,South East
HP6 5,10,South East
HP6 6,24,South East
HP7 0,10,South East
HP7 9,11,South East
HP8 4,29,South East
HP9 1,7,South East
HP9 2,15,South East
HR1 1,19,Midlands
HR1 2,12,Midlands
HR1 3,8,Midlands
HR1 4,0,Midlands
HR2 0,10,Midlands
HR2 6,0,Midlands
HR2 7,2,Midlands
HR2 8,-2,Midlands
HR2 9,-14,Midlands
HR3 5,-1,Midlands
HR3 6,6,Midlands
HR4 0,12,Midlands
HR4 7,1,Midlands
HR4 8,2,Midlands
HR4 9,11,Midlands
HR5 3,33,Midlands
HR6 0,8,Midlands
HR6 8,-4,Midlands
HR6 9,-4,Midlands
HR7 4,16,Midlands
HR8 1,4,Midlands
HR8 2,11,Midlands
HR9 5,18,Midlands
HR9 6,37,Midlands
HR9 7,15,Midlands
HU1 1,-11,North England
HU1 2,2,North England
HU10 6,-2,North England
HU10 7,12,North England
HU11 4,0,North England
HU11 5,6,North England
HU12 0,12,North England
HU12 8,2,North England
HU12 9,6,North England
HU13 0,10,North England
HU13 9,-5,North England
HU14 3,11,North England
HU15 1,-1,North England
HU15 2,12,North England
HU16 4,5,North England
HU16 5,-3,North England
HU17 0,0,North England
HU17 5,-2,North England
HU17 7,-9,North England
HU17 8,10,North England
HU17 9,0,North England
HU18 1,2,North England
HU19 2,-3,North England
HU2 0,39,North England
HU2 8,-8,North England
HU2 9,-7,North England
HU20 3,-16,North England
HU3 1,0,North England
HU3 2,-7,North England
HU3 3,0,North England
HU3 5,5,North England
HU3 6,0,North England
HU4 6,3,North England
HU4 7,2,North England
HU5 1,-7,North England
HU5 2,-9,North England
HU5 3,3,North England
HU5 4,2,North England
HU5 5,5,North England
HU6 0,5,North England
HU6 7,2,North England
HU6 8,3,North England
HU6 9,0,North England
HU7 0,2,North England
HU7 3,14,North England
HU7 4,0,North England
HU7 5,-9,North England
HU7 6,-8,North England
HU8 0,2,North England
HU8 7,4,North England
HU8 8,3,North England
HU8 9,-2,North England
HU9 1,-2,North England
HU9 2,-8,North England
HU9 3,0,North England
HU9 4,9,North England
HU9 5,-8,North England
HX1 1,-5,North England
HX1 2,5,North England
HX1 3,-3,North England
HX1 4,0,North England
HX1 5,22,North England
HX2 0,0,North England
HX2 6,17,North England
HX2 7,4,North England
HX2 8,17,North England
HX2 9,2,North England
HX3 0,12,North England
HX3 5,15,North England
HX3 6,0,North England
HX3 7,7,North England
HX3 8,29,North England
HX3 9,21,North England
HX4 0,35,North England
HX4 8,7,North England
HX4 9,-3,North England
HX5 0,7,North England
HX5 9,0,North England
HX6 1,14,North England
HX6 2,14,North England
HX6 3,12,North England
HX6 4,15,North England
HX7 5,-11,North England
HX7 6,6,North England
HX7 7,15,North England
HX7 8,22,North England
IG1 1,14,Greater London
IG1 2,7,Greater London
IG1 3,4,Greater London
IG1 4,6,Greater London
IG10 1,13,Greater London
IG10 2,12,Greater London
IG10 3,21,Greater London
IG10 4,9,Greater London
IG11 0,12,Greater London
IG11 7,14,Greater London
IG11 8,13,Greater London
IG11 9,-8,Greater London
IG2 6,10,Greater London
IG2 7,12,Greater London
IG3 8,8,Greater London
IG3 9,17,Greater London
IG4 5,14,Greater London
IG5 0,10,Greater London
IG6 1,11,Greater London
IG6 2,11,Greater London
IG6 3,6,Greater London
IG7 4,12,Greater London
IG7 5,3,Greater London
IG7 6,26,Greater London
IG8 0,-1,Greater London
IG8 7,11,Greater London
IG8 8,-4,Greater London
IG8 9,6,Greater London
IG9 5,-2,Greater London
IG9 6,14,Greater London
IP1 1,22,Midlands
IP1 2,-6,Midlands
IP1 3,17,Midlands
IP1 4,2,Midlands
IP1 5,13,Midlands
IP1 6,2,Midlands
IP10 0,13,Midlands
IP11 0,15,Midlands
IP11 2,5,Midlands
IP11 7,11,Midlands
IP11 9,8,Midlands
IP12 1,18,Midlands
IP12 2,-18,Midlands
IP12 3,-1,Midlands
IP12 4,6,Midlands
IP13 0,-10,Midlands
IP13 6,9,Midlands
IP13 7,8,Midlands
IP13 8,34,Midlands
IP13 9,22,Midlands
IP14 1,0,Midlands
IP14 2,31,Midlands
IP14 3,36,Midlands
IP14 4,26,Midlands
IP14 5,29,Midlands
IP14 6,4,Midlands
IP15 5,12,Midlands
IP16 4,32,Midlands
IP17 1,-2,Midlands
IP17 2,12,Midlands
IP17 3,8,Midlands
IP18 6,9,Midlands
IP19 0,29,Midlands
IP19 8,14,Midlands
IP19 9,8,Midlands
IP2 0,-12,Midlands
IP2 8,-14,Midlands
IP2 9,11,Midlands
IP20 0,20,Midlands
IP20 9,-2,Midlands
IP21 4,-11,Midlands
IP21 5,-2,Midlands
IP22 1,18,Midlands
IP22 2,19,Midlands
IP22 4,4,Midlands
IP22 5,8,Midlands
IP23 7,22,Midlands
IP23 8,45,Midlands
IP24 1,12,Midlands
IP24 2,3,Midlands
IP24 3,22,Midlands
IP25 6,10,Midlands
IP25 7,5,Midlands
IP26 4,15,Midlands
IP26 5,8,Midlands
IP27 0,9,Midlands
IP27 9,6,Midlands
IP28 6,20,Midlands
IP28 7,3,Midlands
IP28 8,19,Midlands
IP29 4,10,Midlands
IP29 5,1,Midlands
IP3 0,9,Midlands
IP3 8,2,Midlands
IP3 9,7,Midlands
IP30 0,51,Midlands
IP30 9,0,Midlands
IP31 1,11,Midlands
IP31 2,15,Midlands
IP31 3,6,Midlands
IP32 6,12,Midlands
IP32 7,7,Midlands
IP33 1,7,Midlands
IP33 2,19,Midlands
IP33 3,13,Midlands
IP4 1,13,Midlands
IP4 2,0,Midlands
IP4 3,-6,Midlands
IP4 4,-2,Midlands
IP4 5,7,Midlands
IP5 1,23,Midlands
IP5 2,12,Midlands
IP5 3,10,Midlands
IP6 0,3,Midlands
IP6 8,15,Midlands
IP6 9,3,Midlands
IP7 5,6,Midlands
IP7 6,41,Midlands
IP7 7,16,Midlands
IP8 3,14,Midlands
IP8 4,11,Midlands
IP9 1,44,Midlands
IP9 2,-5,Midlands
KT1 1,25,Greater London
KT1 2,9,Greater London
KT1 3,16,Greater London
KT1 4,21,Greater London
KT10 0,16,Greater London
KT10 8,4,Greater London
KT10 9,6,Greater London
KT11 1,78,Greater London
KT11 2,34,Greater London
KT11 3,25,Greater London
KT12 1,17,Greater London
KT12 2,10,Greater London
KT12 3,11,Greater London
KT12 4,32,Greater London
KT12 5,33,Greater London
KT13 0,4,Greater London
KT13 8,22,Greater London
KT13 9,13,Greater London
KT14 6,4,Greater London
KT14 7,11,Greater London
KT15 1,5,Greater London
KT15 2,18,Greater London
KT15 3,17,Greater London
KT16 0,1,Greater London
KT16 8,19,Greater London
KT16 9,4,Greater London
KT17 1,-6,Greater London
KT17 2,10,Greater London
KT17 3,20,Greater London
KT17 4,4,Greater London
KT18 5,9,Greater London
KT18 6,-11,Greater London
KT18 7,16,Greater London
KT19 0,14,Greater London
KT19 8,22,Greater London
KT19 9,9,Greater London
KT2 5,8,Greater London
KT2 6,15,Greater London
KT2 7,-20,Greater London
KT20 5,9,Greater London
KT20 6,2,Greater London
KT20 7,10,Greater London
KT21 1,14,Greater London
KT21 2,5,Greater London
KT22 0,32,Greater London
KT22 7,5,Greater London
KT22 8,6,Greater London
KT22 9,19,Greater London
KT23 3,-4,Greater London
KT23 4,11,Greater London
KT24 5,32,Greater London
KT24 6,7,Greater London
KT3 3,13,Greater London
KT3 4,10,Greater London
KT3 5,4,Greater London
KT3 6,14,Greater London
KT4 7,15,Greater London
KT4 8,20,Greater London
KT5 8,12,Greater London
KT5 9,4,Greater London
KT6 4,5,Greater London
KT6 5,-1,Greater London
KT6 6,9,Greater London
KT6 7,11,Greater London
KT7 0,23,Greater London
KT8 0,8,Greater London
KT8 1,15,Greater London
KT8 2,26,Greater London
KT8 9,-10,Greater London
KT9 1,10,Greater London
KT9 2,6,Greater London
L1 2,-40,North England
L1 4,20,North England
L1 5,-75,North England
L1 7,14,North England
L1 9,-6,North England
L10 0,29,North England
L10 1,-8,North England
L10 2,2,North England
L10 3,10,North England
L10 4,-11,North England
L10 6,8,North England
L10 7,4,North England
L10 8,19,North England
L10 9,-17,North England
L11 0,43,North England
L11 1,-3,North England
L11 2,13,North England
L11 3,-8,North England
L11 4,-7,North England
L11 5,3,North England
L11 6,-13,North England
L11 7,-3,North England
L11 8,15,North England
L11 9,-7,North England
L12 0,-2,North England
L12 1,-12,North England
L12 2,-7,North England
L12 3,61,North England
L12 4,3,North England
L12 5,32,North England
L12 6,-3,North England
L12 7,-9,North England
L12 8,4,North England
L12 9,-7,North England
L13 0,5,North England
L13 1,-15,North England
L13 2,8,North England
L13 3,0,North England
L13 4,-2,North England
L13 5,-5,North England
L13 6,-3,North England
L13 7,18,North England
L13 8,7,North England
L13 9,3,North England
L14 0,-8,North England
L14 1,-2,North England
L14 2,6,North England
L14 3,6,North England
L14 4,-8,North England
L14 5,-26,North England
L14 6,2,North England
L14 7,2,North England
L14 8,21,North England
L14 9,2,North England
L15 0,5,North England
L15 1,4,North England
L15 2,0,North England
L15 3,9,North England
L15 4,4,North England
L15 5,8,North England
L15 6,3,North England
L15 7,9,North England
L15 8,5,North England
L15 9,4,North England
L16 0,10,North England
L16 1,2,North England
L16 2,0,North England
L16 3,11,North England
L16 4,8,North England
L16 5,-23,North England
L16 6,8,North England
L16 7,0,North England
L16 8,12,North England
L16 9,-1,North England
L17 0,2,North England
L17 1,66,North England
L17 2,-13,North England
L17 3,29,North England
L17 4,12,North England
L17 5,-7,North England
L17 6,-10,North England
L17 7,-28,North England
L17 8,24,North England
L17 9,2,North England
L18 0,9,North England
L18 1,2,North England
L18 2,25,North England
L18 3,-14,North England
L18 4,0,North England
L18 5,6,North England
L18 6,11,North England
L18 7,5,North England
L18 8,0,North England
L18 9,-5,North England
L19 0,3,North England
L19 1,-8,North England
L19 2,15,North England
L19 3,11,North England
L19 4,10,North England
L19 5,3,North England
L19 6,0,North England
L19 7,18,North England
L19 8,-19,North England
L19 9,12,North England
L20 0,-3,North England
L20 2,5,North England
L20 3,-16,North England
L20 4,-4,North England
L20 5,0,North England
L20 6,-3,North England
L20 7,4,North England
L20 8,-50,North England
L20 9,-3,North England
L21 0,-6,North England
L21 1,6,North England
L21 2,6,North England
L21 3,4,North England
L21 4,0,North England
L21 5,0,North England
L21 6,-4,North England
L21 7,-5,North England
L21 8,0,North England
L21 9,4,North England
L22 0,12,North England
L22 1,-16,North England
L22 2,0,North England
L22 3,13,North England
L22 4,12,North England
L22 5,2,North England
L22 6,15,North England
L22 7,6,North England
L22 8,20,North England
L22 9,12,North England
L23 0,2,North England
L23 1,4,North England
L23 2,12,North England
L23 3,2,North England
L23 4,10,North England
L23 5,-4,North England
L23 6,-4,North England
L23 7,1,North England
L23 8,-4,North England
L23 9,7,North England
L24 0,17,North England
L24 1,-8,North England
L24 2,-4,North England
L24 3,-11,North England
L24 4,-1,North England
L24 5,17,North England
L24 6,-21,North England
L24 7,25,North England
L24 9,32,North England
L25 0,-4,North England
L25 1,0,North England
L25 2,-2,North England
L25 3,-10,North England
L25 4,12,North England
L25 5,5,North England
L25 6,-16,North England
L25 7,-1,North England
L25 8,2,North England
L25 9,9,North England
L26 0,10,North England
L26 1,-6,North England
L26 2,-28,North England
L26 7,-5,North England
L26 9,5,North England
L27 1,-13,North England
L27 5,4,North England
L27 6,-24,North England
L27 7,-3,North England
L27 8,-18,North England
L28 0,3,North England
L28 1,-17,North England
L28 3,-3,North England
L28 4,-9,North England
L28 5,-42,North England
L28 6,-48,North England
L28 7,-42,North England
L28 8,0,North England
L3 0,0,North England
L3 2,-41,North England
L3 3,10,North England
L3 4,-10,North England
L3 5,-63,North England
L3 6,10,North England
L30 0,-3,North England
L30 1,-5,North England
L30 2,5,North England
L30 3,19,North England
L30 5,-8,North England
L30 6,-19,North England
L30 7,-8,North England
L30 8,2,North England
L30 9,10,North England
L31 0,6,North England
L31 1,31,North England
L31 2,-2,North England
L31 3,20,North England
L31 4,9,North England
L31 5,13,North England
L31 6,41,North England
L31 7,-1,North England
L31 8,11,North England
L31 9,7,North England
L32 0,3,North England
L32 1,2,North England
L32 2,-25,North England
L32 3,15,North England
L32 4,-3,North England
L32 5,-13,North England
L32 6,-3,North England
L32 7,-18,North England
L32 8,-11,North England
L32 9,12,North England
L33 0,3,North England
L33 1,-5,North England
L33 2,16,North England
L33 4,-11,North England
L33 5,-48,North England
L33 6,-4,North England
L33 7,-28,North England
L33 8,0,North England
L33 9,29,North England
L34 0,5,North England
L34 1,-4,North England
L34 2,-6,North England
L34 3,-27,North England
L34 5,59,North England
L34 6,4,North England
L34 8,-13,North England
L34 9,-34,North England
L35 0,13,North England
L35 1,0,North England
L35 2,-6,North England
L35 3,0,North England
L35 4,0,North England
L35 5,-3,North England
L35 6,3,North England
L35 7,32,North England
L35 8,0,North England
L35 9,-5,North England
L36 0,-6,North England
L36 1,8,North England
L36 2,13,North England
L36 3,0,North England
L36 4,12,North England
L36 5,0,North England
L36 6,9,North England
L36 7,29,North England
L36 8,-13,North England
L36 9,-4,North England
L37 0,-78,North England
L37 1,-6,North England
L37 2,14,North England
L37 3,16,North England
L37 4,-9,North England
L37 6,5,North England
L37 7,3,North England
L37 8,2,North England
L38 0,33,North England
L38 3,-5,North England
L38 6,-5,North England
L38 9,1,North England
L39 0,-1,North England
L39 1,0,North England
L39 2,-3,North England
L39 3,-3,North England
L39 4,1,North England
L39 5,-1,North England
L39 6,12,North England
L39 7,31,North England
L39 8,17,North England
L4 0,5,North England
L4 1,7,North England
L4 2,-4,North England
L4 3,0,North England
L4 4,4,North England
L4 5,-4,North England
L4 6,-3,North England
L4 7,-5,North England
L4 8,-3,North England
L4 9,-5,North England
L40 0,-9,North England
L40 1,17,North England
L40 2,-16,North England
L40 3,35,North England
L40 4,20,North England
L40 5,54,North England
L40 6,33,North England
L40 7,6,North England
L40 8,-26,North England
L40 9,44,North England
L43 7,-5,North England
L5 0,-21,North England
L5 1,-23,North England
L5 2,-60,North England
L5 4,3,North England
L5 6,-9,North England
L5 7,33,North England
L6 0,-8,North England
L6 1,73,North England
L6 2,-38,North England
L6 3,-5,North England
L6 4,17,North England
L6 5,-4,North England
L6 6,0,North England
L6 7,21,North England
L6 8,-2,North England
L6 9,-9,North England
L7 0,4,North England
L7 1,11,North England
L7 2,-8,North England
L7 3,-3,North England
L7 4,-11,North England
L7 5,-6,North England
L7 6,-17,North England
L7 8,0,North England
L7 9,-20,North England
L8 0,-12,North England
L8 1,-3,North England
L8 3,-20,North England
L8 4,14,North England
L8 5,0,North England
L8 6,-31,North England
L8 7,31,North England
L8 8,-21,North England
L8 9,4,North England
L9 0,-6,North England
L9 1,-9,North England
L9 2,-11,North England
L9 3,3,North England
L9 4,0,North England
L9 5,-42,North England
L9 6,-21,North England
L9 7,19,North England
L9 8,-7,North England
L9 9,4,North England
LA1 1,-8,North England
LA1 2,-2,North England
LA1 3,-5,North England
LA1 4,4,North England
LA1 5,-15,North England
LA10 5,10,North England
LA11 6,16,North England
LA11 7,16,North England
LA12 0,5,North England
LA12 7,12,North England
LA12 8,4,North England
LA12 9,-9,North England
LA13 0,13,North England
LA13 9,2,North England
LA14 1,14,North England
LA14 2,-10,North England
LA14 3,12,North England
LA14 4,5,North England
LA14 5,10,North England
LA15 8,3,North England
LA16 7,25,North England
LA17 7,0,North England
LA18 4,17,North England
LA18 5,4,North England
LA19 5,3,North England
LA2 0,12,North England
LA2 6,14,North England
LA2 7,2,North England
LA2 8,12,North England
LA2 9,16,North England
LA20 6,4,North England
LA21 8,-17,North England
LA22 0,15,North England
LA22 9,19,North England
LA23 1,10,North England
LA23 2,-5,North England
LA23 3,8,North England
LA3 1,-3,North England
LA3 2,4,North England
LA3 3,-5,North England
LA4 4,0,North England
LA4 5,5,North England
LA4 6,-4,North England
LA5 0,10,North England
LA5 8,30,North England
LA5 9,-7,North England
LA6 1,-3,North England
LA6 2,13,North England
LA6 3,6,North England
LA7 7,12,North England
LA8 0,22,North England
LA8 8,9,North England
LA8 9,-6,North England
LA9 4,9,North England
LA9 5,17,North England
LA9 6,0,North England
LA9 7,0,North England
LD1 5,4,Wales
LD1 6,3,Wales
LD2 3,-9,Wales
LD3 0,12,Wales
LD3 7,4,Wales
LD3 8,-6,Wales
LD3 9,0,Wales
LD4 4,22,Wales
LD5 4,13,Wales
LD6 5,17,Wales
LD7 1,19,Wales
LD8 2,25,Wales
LE1 1,-42,Midlands
LE1 3,-56,Midlands
LE1 5,-48,Midlands
LE1 6,29,Midlands
LE1 7,-28,Midlands
LE10 0,4,Midlands
LE10 1,13,Midlands
LE10 2,6,Midlands
LE10 3,29,Midlands
LE11 1,8,Midlands
LE11 2,8,Midlands
LE11 3,15,Midlands
LE11 4,-2,Midlands
LE11 5,7,Midlands
LE12 5,-2,Midlands
LE12 6,6,Midlands
LE12 7,12,Midlands
LE12 8,5,Midlands
LE12 9,8,Midlands
LE13 0,18,Midlands
LE13 1,7,Midlands
LE14 2,-11,Midlands
LE14 3,-3,Midlands
LE14 4,17,Midlands
LE15 6,0,Midlands
LE15 7,4,Midlands
LE15 8,26,Midlands
LE15 9,11,Midlands
LE16 7,21,Midlands
LE16 8,-1,Midlands
LE16 9,6,Midlands
LE17 4,7,Midlands
LE17 5,14,Midlands
LE17 6,20,Midlands
LE18 1,4,Midlands
LE18 2,13,Midlands
LE18 3,13,Midlands
LE18 4,8,Midlands
LE19 2,5,Midlands
LE19 3,8,Midlands
LE19 4,10,Midlands
LE2 0,-3,Midlands
LE2 1,13,Midlands
LE2 2,-1,Midlands
LE2 3,0,Midlands
LE2 4,22,Midlands
LE2 5,16,Midlands
LE2 6,7,Midlands
LE2 7,13,Midlands
LE2 8,5,Midlands
LE2 9,14,Midlands
LE3 0,3,Midlands
LE3 1,0,Midlands
LE3 2,10,Midlands
LE3 3,5,Midlands
LE3 5,0,Midlands
LE3 6,14,Midlands
LE3 8,6,Midlands
LE3 9,6,Midlands
LE4 0,0,Midlands
LE4 1,5,Midlands
LE4 2,2,Midlands
LE4 3,18,Midlands
LE4 4,10,Midlands
LE4 5,-6,Midlands
LE4 6,-6,Midlands
LE4 7,10,Midlands
LE4 8,-2,Midlands
LE4 9,-12,Midlands
LE5 0,0,Midlands
LE5 1,-2,Midlands
LE5 2,9,Midlands
LE5 3,-3,Midlands
LE5 4,5,Midlands
LE5 5,11,Midlands
LE5 6,7,Midlands
LE6 0,-3,Midlands
LE65 1,-1,Midlands
LE65 2,10,Midlands
LE67 1,8,Midlands
LE67 2,5,Midlands
LE67 3,9,Midlands
